Year,State,sumInsured,premiumRate,farmerShare,farmerShareValue,stateShare,stateShareValue,goiShare,goiShareValue,indemnityLevel,seasonCode,isPreviousSeasonYearInSubsidy,firstGoiSubsidy,categoryName,cropTypeCode,startDate,endDate,insuranceCompanyName
2021,Tamil Nadu,94848.0,30.0,5.0,4742.4,12.5,11856.0,12.5,11856.0,90,1,True,False,Vegetables,2,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Haryana,40500.0,22.5,1.5,607.5,10.5,4252.5,10.5,4252.5,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2020,Haryana,39536.0,15.8212,2.0,790.72,6.9106,2732.1748,6.9106,2732.1748,90,1,False,True,Millets,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Tamil Nadu,19266.0,22.02,2.0,385.32,10.01,1928.5266,10.01,1928.5266,90,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,NEW INDIA ASSURANCE COMPANY
2019,Kerala,125000.0,2.0,2.0,2500.0,0.0,0.0,0.0,0.0,80,1,False,True,Sugar and Starch Crops,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Jharkhand,61950.0,11.7,2.0,1239.0,4.85,3004.575,4.85,3004.575,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2018,Tamil Nadu,57057.0,3.3,3.3,1882.881,0.0,0.0,0.0,0.0,90,1,False,True,Sugar and Starch Crops,2,2018-01-01,2030-11-24 13:45:49,NEW INDIA ASSURANCE COMPANY
2018,Tamil Nadu,76076.0,2.0,2.0,1521.52,0.0,0.0,0.0,0.0,90,1,False,True,Sugar and Starch Crops,2,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2019,Telangana,62500.0,18.5,2.0,1250.0,8.25,5156.25,8.25,5156.25,80,1,True,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Telangana,55000.0,10.0,2.0,1100.0,4.0,2200.0,4.0,2200.0,80,1,True,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Telangana,85000.0,3.0,1.5,1275.0,0.75,637.5,0.75,637.5,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2018,Jharkhand,55380.0,14.0,0.0,0.0,8.0,4430.4,6.0,3322.8,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Himachal Pradesh,30000.0,7.0,2.0,600.0,2.5,750.0,2.5,750.0,90,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,NEW INDIA ASSURANCE COMPANY
2022,Uttar Pradesh,32458.0,2.0,2.0,649.16,0.0,0.0,0.0,0.0,80,1,True,True,Pulses,1,2022-04-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,Tamil Nadu,79040.0,7.49,5.0,3952.0,1.245,984.048,1.245,984.048,90,1,False,True,Condiments and Spices,2,2018-01-01,2030-11-24 13:45:49,NEW INDIA ASSURANCE COMPANY
2021,Tamil Nadu,40076.0,30.0,5.0,2003.8,15.0,6011.4,10.0,4007.6,80,1,True,False,Vegetables,2,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Madhya Pradesh,12750.0,5.0,2.0,255.0,1.5,191.25,1.5,191.25,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Telangana,62500.0,5.0,2.0,1250.0,1.5,937.5,1.5,937.5,80,1,True,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Tamil Nadu,72371.0,3.5,2.0,1447.42,0.75,542.7825,0.75,542.7825,90,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2018,Haryana,29500.0,10.0,1.5,442.5,4.25,1253.75,4.25,1253.75,90,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2021,Tamil Nadu,88426.0,20.0,1.5,1326.39,9.25,8179.405,9.25,8179.405,80,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Kerala,80000.0,4.0,2.0,1600.0,1.0,800.0,1.0,800.0,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Kerala,125000.0,2.0,2.0,2500.0,0.0,0.0,0.0,0.0,80,1,False,True,Sugar and Starch Crops,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Odisha,30750.0,6.39,1.5,461.25,2.445,751.8375,2.445,751.8375,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2021,Tamil Nadu,32765.0,26.0,1.5,491.475,12.75,4177.5375,11.75,3849.8875,70,2,True,True,Pulses,1,2021-09-02,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2018,Maharashtra,26200.0,8.0,2.0,524.0,3.0,786.0,3.0,786.0,70,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2018,Odisha,37500.0,1.5,1.5,562.5,0.0,0.0,0.0,0.0,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2022,Kerala,300000.0,3.3,3.3,9900.0,0.0,0.0,0.0,0.0,90,2,True,False,Fruits,2,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Telangana,37500.0,10.0,2.0,750.0,4.0,1500.0,4.0,1500.0,80,1,True,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Madhya Pradesh,21750.0,5.0,2.0,435.0,1.5,326.25,1.5,326.25,80,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Odisha,20000.0,2.45,1.5,300.0,0.475,95.0,0.475,95.0,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2022,SIKKIM,180750.0,3.76,3.76,6796.2,0.0,0.0,0.0,0.0,80,1,True,True,Condiments and Spices,2,2022-04-01,2030-11-24 13:45:49,NATIONAL INSURANCE COMPANY LIMITED
2018,Odisha,37500.0,1.5,1.5,562.5,0.0,0.0,0.0,0.0,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2018,Meghalaya,66193.0,8.0,5.0,3309.65,1.5,992.895,1.5,992.895,90,2,False,True,Vegetables,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,SIKKIM,38150.0,4.4,2.0,763.0,0.2400000000000002,91.56,2.16,824.04,80,1,True,True,Millets,1,2022-04-01,2030-11-24 13:45:49,NATIONAL INSURANCE COMPANY LIMITED
2019,Telangana,62500.0,15.0,2.0,1250.0,6.5,4062.5,6.5,4062.5,80,1,True,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,MADHYA PRADESH,28000.0,11.0,2.0,560.0,4.5,1260.0,4.5,1260.0,80,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,SIKKIM,39150.0,3.92,2.0,783.0,0.1919999999999999,75.168,1.728,676.512,80,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,NATIONAL INSURANCE COMPANY LIMITED
2018,Gujarat,30000.0,3.0,1.5,450.0,0.75,225.0,0.75,225.0,80,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2018,Gujarat,27000.0,2.0,2.0,540.0,0.0,0.0,0.0,0.0,70,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,BHARTI AXA GENERAL INSURANCE COMPANY LTD.
2021,Kerala,80000.0,13.9,2.0,1600.0,5.95,4760.0,5.95,4760.0,80,1,True,False,Cereals,1,2020-06-24,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Madhya Pradesh,30000.0,23.0,2.0,600.0,10.5,3150.0,10.5,3150.0,80,1,False,True,Cereals,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Madhya Pradesh,36000.0,15.0,2.0,720.0,6.5,2340.0,6.5,2340.0,80,1,False,True,Cereals,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Uttar Pradesh,31100.0,2.0,2.0,622.0,0.0,0.0,0.0,0.0,90,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2020,Madhya Pradesh,18000.0,7.0,2.0,360.0,2.5,450.0,2.5,450.0,80,1,False,True,Millets,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Uttar Pradesh,80128.0,15.39,1.5,1201.92,6.945,5564.8896,6.945,5564.8896,90,2,True,True,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Madhya Pradesh,16000.0,7.0,2.0,320.0,2.5,400.0,2.5,400.0,80,1,False,True,Oilseeds,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Uttar Pradesh,28905.0,15.85,2.0,578.1,6.925,2001.6713,6.925,2001.6713,90,1,False,True,Pulses,1,2020-06-10,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2020,Madhya Pradesh,30000.0,10.0,2.0,600.0,4.0,1200.0,4.0,1200.0,80,1,False,True,Oilseeds,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,TAMIL NADU,82745.0,35.0,1.5,1241.175,21.75,17997.0375,11.75,9722.5375,90,2,False,True,Cereals,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Kerala,300000.0,3.4,3.4,10200.0,0.0,0.0,0.0,0.0,90,1,True,False,Fruits,2,2020-06-24,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Odisha,61250.0,1.0,1.0,612.5,0.0,0.0,0.0,0.0,70,2,True,False,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2020,Uttar Pradesh,41542.0,25.0,2.0,830.84,11.5,4777.33,11.5,4777.33,90,1,False,True,Pulses,1,2020-06-10,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2018,Uttarakhand,66375.0,2.5,1.5,995.625,0.5,331.875,0.5,331.875,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Madhya Pradesh,15750.0,22.0,2.0,315.0,10.0,1575.0,10.0,1575.0,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2020,TAMIL NADU,92996.0,20.0,5.0,4649.8,7.5,6974.7,7.5,6974.7,80,2,False,True,Vegetables,2,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Tamil Nadu,75459.0,24.76,5.0,3772.95,9.88,7455.3492,9.88,7455.3492,70,2,True,True,Sugar and Starch Crops,2,2021-09-02,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2021,Madhya Pradesh,22400.0,11.0,2.0,448.0,4.5,1008.0,4.5,1008.0,80,1,True,True,Oilseeds,1,2020-07-06,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2021,Haryana,85622.0,14.0,5.0,4281.1,4.5,3852.99,4.5,3852.99,90,1,True,True,Fiber Crops,2,2020-07-06,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2021,Chhattisgarh,49500.0,7.48,2.0,990.0,2.74,1356.3,2.74,1356.3,90,1,True,False,Cereals,1,2020-06-16,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,MADHYA PRADESH,31000.0,5.0,1.5,465.0,1.75,542.5,1.75,542.5,80,2,False,False,Oilseeds,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Haryana,88216.0,8.0,2.0,1764.32,3.0,2646.48,3.0,2646.48,90,1,True,True,Cereals,1,2020-07-06,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2020,Uttar Pradesh,50878.0,4.91,2.0,1017.56,1.455,740.2749,1.455,740.2749,90,1,False,True,Millets,1,2020-06-10,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2018,Madhya Pradesh,25000.0,22.0,2.0,500.0,10.0,2500.0,10.0,2500.0,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Madhya Pradesh,25000.0,2.0,2.0,500.0,0.0,0.0,0.0,0.0,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,RAJASTHAN,28245.0,24.0,2.0,564.9,11.0,3106.95,11.0,3106.95,80,1,True,True,Millets,1,2022-04-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2019,Telangana,37500.0,15.0,1.5,562.5,6.75,2531.25,6.75,2531.25,80,2,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Jharkhand,57647.0,6.0,1.5,864.705,2.25,1297.0575,2.25,1297.0575,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2020,TAMIL NADU,37297.0,25.0,1.5,559.455,11.75,4382.3975,11.75,4382.3975,90,2,False,True,Millets,1,2020-09-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2021,Odisha,56000.0,5.0,2.0,1120.0,1.5,840.0,1.5,840.0,70,1,True,False,Oilseeds,1,2020-05-20,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Rajasthan,56500.0,3.13,1.5,847.5,0.815,460.475,0.815,460.475,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,TATA AIG GENERAL INSURANCE CO. LTD.
2021,Odisha,61500.0,5.0,2.0,1230.0,1.5,922.5,1.5,922.5,70,1,True,False,Millets,1,2020-05-20,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Rajasthan,45000.0,15.0,1.5,675.0,6.75,3037.5,6.75,3037.5,90,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,TATA AIG GENERAL INSURANCE CO. LTD.
2018,Sikkim,37410.0,2.07,2.0,748.2,0.035,13.0935,0.035,13.0935,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2018,Sikkim,31764.0,2.07,2.0,635.28,0.035,11.1174,0.035,11.1174,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2018,Rajasthan,20000.0,24.27,1.5,300.0,11.385,2277.0,11.385,2277.0,90,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,TATA AIG GENERAL INSURANCE CO. LTD.
2018,Sikkim,57500.0,1.8,1.8,1035.0,0.0,0.0,0.0,0.0,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2018,Sikkim,30660.0,2.33,2.0,613.2,0.165,50.589,0.165,50.589,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2019,Uttar Pradesh,37745.0,2.0,1.5,566.175,0.25,94.3625,0.25,94.3625,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2019,Uttar Pradesh,40165.0,2.0,1.5,602.475,0.25,100.4125,0.25,100.4125,90,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2019,Uttar Pradesh,52000.0,3.36,1.5,780.0,0.93,483.6,0.93,483.6,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2019,Uttar Pradesh,32250.0,2.0,1.5,483.75,0.25,80.625,0.25,80.625,80,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2019,Uttar Pradesh,54100.0,3.5,1.5,811.5,1.0,541.0,1.0,541.0,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2020,ASSAM,131900.0,2.5,2.5,3297.5,0.0,0.0,0.0,0.0,80,2,False,True,Vegetables,2,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Tamil Nadu,92872.0,12.0,1.5,1393.08,5.25,4875.78,5.25,4875.78,80,2,True,False,Cereals,1,2021-09-02,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2020,TAMIL NADU,64838.0,35.0,1.5,972.57,21.75,14102.265,11.75,7618.465,90,2,False,True,Oilseeds,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,MAHARASHTRA,40000.0,10.0,5.0,2000.0,2.5,1000.0,2.5,1000.0,70,1,True,True,Fiber Crops,2,2022-04-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Maharashtra,23100.0,10.0,2.0,462.0,4.0,924.0,4.0,924.0,70,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2020,Tamil Nadu,76694.0,15.75,5.0,3834.7,5.375,4122.3025,5.375,4122.3025,80,1,False,True,Vegetables,2,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,ODISHA,58750.0,1.6,1.5,881.25,0.05,29.375,0.05,29.375,70,2,False,False,Oilseeds,1,2020-09-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2021,Uttar Pradesh,72189.0,5.0,1.5,1082.835,1.75,1263.3075,1.75,1263.3075,80,2,True,True,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Tamil Nadu,17414.0,21.0,2.0,348.28,9.5,1654.33,9.5,1654.33,80,1,False,True,Oilseeds,1,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Tamil Nadu,31641.0,31.5,2.0,632.82,15.5,4904.355,14.0,4429.74,80,1,False,True,Pulses,1,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Tamil Nadu,40879.0,36.75,2.0,817.58,23.25,9504.3675,11.5,4701.085,80,1,False,True,Pulses,1,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Maharashtra,24000.0,10.0,2.0,480.0,4.0,960.0,4.0,960.0,70,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2020,Tamil Nadu,21736.0,21.0,2.0,434.72,9.5,2064.92,9.5,2064.92,80,1,False,True,Millets,1,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,MADHYA PRADESH,25000.0,5.0,2.0,500.0,1.5,375.0,1.5,375.0,80,1,True,True,Pulses,1,2022-04-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Tamil Nadu,59898.0,15.0,5.0,2994.9,5.0,2994.9,5.0,2994.9,70,2,True,False,Vegetables,2,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,West Bengal,69500.0,4.0,0.0,0.0,3.0,2085.0,1.0,695.0,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2020,TAMIL NADU,40879.0,20.0,1.5,613.185,9.25,3781.3075,9.25,3781.3075,80,2,False,True,Pulses,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Odisha,118750.0,2.56,2.56,3040.0,0.0,0.0,0.0,0.0,70,1,False,True,Condiments and Spices,2,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2021,Maharashtra,45000.0,19.0,5.0,2250.0,7.0,3150.0,7.0,3150.0,70,1,True,True,Fiber Crops,2,2020-05-26,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2021,Maharashtra,20000.0,26.0,2.0,400.0,12.0,2400.0,12.0,2400.0,70,1,True,True,Pulses,1,2020-05-26,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2021,Uttar Pradesh,52640.0,25.0,1.5,789.6,11.75,6185.2,11.75,6185.2,90,2,True,True,Pulses,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Uttar Pradesh,144925.0,9.6,5.0,7246.25,2.3,3333.275,2.3,3333.275,90,2,False,False,Vegetables,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Maharashtra,35000.0,27.0,2.0,700.0,12.5,4375.0,12.5,4375.0,70,1,True,True,Pulses,1,2020-05-26,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2021,Maharashtra,20000.0,24.0,2.0,400.0,11.0,2200.0,11.0,2200.0,70,1,True,True,Pulses,1,2020-05-26,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2021,Maharashtra,25000.0,24.0,2.0,500.0,11.0,2750.0,11.0,2750.0,70,1,True,True,Millets,1,2020-05-26,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2019,Madhya Pradesh,26250.0,25.0,1.5,393.75,11.75,3084.375,11.75,3084.375,80,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2022,Tamil Nadu,168578.0,24.0,5.0,8428.9,9.5,16014.91,9.5,16014.91,70,2,True,False,Fruits,2,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2021,Maharashtra,45000.0,30.0,2.0,900.0,14.0,6300.0,14.0,6300.0,70,1,True,True,Oilseeds,1,2020-05-26,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2020,ODISHA,25385.0,1.0,1.0,253.85,0.0,0.0,0.0,0.0,70,2,False,False,Pulses,1,2020-09-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2022,Odisha,36500.0,1.6,1.5,547.5,0.05,18.25,0.05,18.25,70,2,True,False,Pulses,1,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2022,Odisha,36500.0,1.6,1.5,547.5,0.05,18.25,0.05,18.25,70,2,True,False,Pulses,1,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2020,Chhattisgarh,15000.0,24.9,2.0,300.0,11.45,1717.5,11.45,1717.5,80,1,False,True,Pulses,1,2020-06-16,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,ODISHA,167500.0,2.5,2.5,4187.5,0.0,0.0,0.0,0.0,70,2,False,False,Sugar and Starch Crops,2,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Odisha,69250.0,1.6,1.5,1038.75,0.05,34.625,0.05,34.625,70,2,True,False,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2020,Odisha,32130.0,1.0,1.0,321.3,0.0,0.0,0.0,0.0,70,1,False,True,Pulses,1,2020-05-20,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2018,Andhra Pradesh,75000.0,6.0,2.0,1500.0,2.0,1500.0,2.0,1500.0,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,Odisha,63000.0,2.4,2.0,1260.0,0.2,126.0,0.2,126.0,70,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2022,ASSAM,67920.0,2.43,2.0,1358.4,0.0430000000000001,29.2056,0.387,262.8504,80,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2021,Manipur,91228.0,3.0,3.0,2736.84,0.0,0.0,0.0,0.0,80,1,False,True,Vegetables,2,2020-07-06,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2019,Madhya Pradesh,11625.0,5.0,2.0,232.5,1.5,174.375,1.5,174.375,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2018,Himachal Pradesh,30000.0,6.0,1.5,450.0,2.25,675.0,2.25,675.0,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2020,Odisha,57655.0,10.5,2.0,1153.1,4.25,2450.3375,4.25,2450.3375,70,1,False,True,Cereals,1,2020-05-20,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2018,Uttar Pradesh,36082.0,7.07,2.0,0.0,2.535,0.0,2.535,0.0,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,TATA AIG GENERAL INSURANCE CO. LTD.
2022,Tamil Nadu,12844.0,20.0,1.5,192.66,9.25,1188.07,9.25,1188.07,80,2,True,False,Pulses,1,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2020,TRIPURA,69041.0,3.0,1.5,1035.615,0.1499999999999999,103.5615,1.35,932.0535,90,2,False,True,Cereals,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Haryana,47676.0,10.0,1.5,715.14,4.25,2026.23,4.25,2026.23,90,2,True,True,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2020,Chhattisgarh,17000.0,23.31,2.0,340.0,10.655,1811.35,10.655,1811.35,80,1,False,True,Pulses,1,2020-06-16,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Madhya Pradesh,7875.0,19.0,2.0,157.5,8.5,669.375,8.5,669.375,80,1,False,True,Millets,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
